Plot,Area_m2,Border_length,Lenght,Width,Border Index,GSCI,PFD,FD,FDI,Asymmetry,Elliptic_Fit,Density,Radius_of_largest enclosed ellipse,Rectangular fit,LengthWidt,Radius_of_smallest enclosed ellipse,Shape_index,Compactnes,Roundness,Number_of_pixel
38,0.09,1.40,4.74,3.60,0.08,1.32,-0.28,0.87,0.77,0.70,1.00,1.22,1.00,0.91,2.50,0.98,1.17,1.11,0.02,9.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.09,1.60,3.87,5.40,0.09,1.50,-0.39,0.76,0.66,0.69,0.56,1.18,1.27,0.71,1.67,0.68,1.33,1.67,0.58,9.00
38,0.13,2.00,5.10,6.50,0.09,1.56,-0.68,0.68,0.56,0.58,0.69,1.29,1.25,0.78,2.00,0.64,1.39,1.38,0.61,13.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.24,3.60,5.24,21.00,0.07,2.07,-1.80,0.15,-0.02,0.27,0.17,1.36,1.59,0.63,1.14,0.47,1.84,2.33,1.12,24.00
38,0.07,1.40,3.06,5.25,0.08,1.49,-0.25,0.79,0.70,0.57,0.43,1.12,1.25,0.75,1.33,0.67,1.32,1.71,0.58,7.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.08,1.60,4.35,3.39,0.10,1.60,-0.37,0.73,0.63,0.80,0.75,1.08,1.00,0.79,2.36,0.83,1.41,1.58,0.17,8.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,2.76,15.00,18.80,215.63,0.03,2.55,5.33,2.60,2.84,0.55,0.37,1.59,2.23,0.70,1.28,0.55,2.26,2.90,1.68,276.00
38,0.30,2.80,5.92,25.71,0.04,1.44,-1.71,0.59,0.39,0.20,0.73,1.60,1.24,0.81,1.17,0.84,1.28,1.40,0.40,30.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.39,4.40,8.18,22.75,0.07,1.99,-3.15,-0.20,-0.46,0.57,0.54,1.45,1.91,0.72,1.71,0.38,1.76,2.15,1.53,39.00
38,0.21,2.80,5.80,13.13,0.07,1.72,-1.32,0.46,0.30,0.68,0.52,1.32,1.62,0.73,1.60,0.82,1.53,1.90,0.80,21.00
38,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
38,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.25,3.40,6.52,14.69,0.08,1.92,-1.77,0.23,0.06,0.58,0.76,1.42,1.20,0.77,1.70,0.09,1.70,1.79,1.11,25.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.07,1.40,3.53,3.93,0.09,1.49,-0.25,0.79,0.70,0.62,0.71,1.12,1.08,0.75,1.78,0.64,1.32,1.70,0.44,7.00
38,0.13,2.00,4.64,7.85,0.08,1.56,-0.68,0.68,0.56,0.55,0.54,1.29,1.24,0.80,1.66,0.83,1.39,1.72,0.41,13.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,11.51,44.00,51.24,504.52,0.04,3.66,3.10,1.96,2.06,0.73,0.39,1.56,1.85,0.71,2.28,0.02,3.24,2.24,1.83,1151.00
38,1.73,11.60,16.12,115.17,0.04,2.49,8.94,3.88,4.33,0.49,0.28,1.59,1.74,0.65,1.50,0.31,2.20,2.51,1.43,173.00
38,1.20,8.20,13.16,83.16,0.04,2.11,23.08,7.87,9.20,0.55,0.57,1.72,1.55,0.78,1.44,0.38,1.87,2.00,1.17,120.00
38,0.09,1.60,3.00,9.00,0.07,1.50,-0.39,0.76,0.66,0.33,0.78,1.24,1.21,0.69,1.00,0.89,1.33,1.78,0.31,9.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.86,6.60,13.38,41.33,0.06,2.01,-25.02,-6.64,-8.24,0.71,0.44,1.45,1.55,0.67,2.08,0.30,1.78,2.29,1.26,86.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.67,6.40,8.90,56.69,0.05,2.21,-9.27,-2.35,-2.95,0.13,0.37,1.63,1.42,0.65,1.18,0.37,1.95,2.13,1.05,67.00
38,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
38,0.26,4.00,9.88,6.93,0.12,2.21,-2.06,0.00,-0.18,0.92,0.69,1.13,1.17,0.76,3.75,0.63,1.96,1.79,0.55,26.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.09,1.60,4.32,4.35,0.09,1.50,-0.39,0.76,0.66,0.69,1.00,1.21,1.00,0.83,2.07,0.99,1.33,1.47,0.01,9.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.22,2.60,5.55,15.70,0.06,1.56,-1.26,0.57,0.41,0.25,0.64,1.53,1.25,0.78,1.40,0.88,1.39,1.75,0.38,22.00
38,0.10,1.60,3.16,10.00,0.06,1.43,-0.41,0.80,0.69,0.60,0.60,1.24,1.23,0.67,1.00,0.52,1.26,1.60,0.72,10.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.74,6.20,13.60,29.60,0.07,2.03,-12.12,-2.91,-3.71,0.81,0.49,1.36,1.54,0.72,2.50,0.47,1.80,2.16,1.07,74.00
38,0.13,1.80,3.95,10.85,0.06,1.41,-0.58,0.78,0.66,0.25,1.00,1.43,1.00,0.85,1.20,0.98,1.25,1.46,0.02,13.00
38,0.07,1.40,3.69,3.60,0.10,1.49,-0.25,0.79,0.70,0.66,1.00,1.15,1.00,0.80,1.94,1.00,1.32,1.55,0.00,7.00
38,0.08,1.40,3.43,5.44,0.08,1.40,-0.27,0.83,0.74,0.42,1.00,1.25,1.00,0.85,1.47,0.94,1.24,1.46,0.06,8.00
38,0.64,6.80,9.82,42.44,0.07,2.40,-8.59,-2.38,-2.92,0.57,0.44,1.52,1.49,0.68,1.51,0.40,2.13,2.39,1.10,64.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.40,4.80,9.28,18.57,0.09,2.14,-3.42,-0.40,-0.66,0.65,0.40,1.38,1.44,0.68,2.15,0.51,1.90,2.21,0.93,40.00
38,0.07,1.40,4.18,2.80,0.10,1.49,-0.25,0.79,0.70,0.71,1.00,1.11,1.00,0.78,2.50,0.90,1.32,1.43,0.10,7.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.06,1.40,2.83,4.50,0.10,1.61,-0.24,0.75,0.66,0.60,0.33,1.00,1.40,0.63,1.33,0.42,1.43,2.00,0.98,6.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.12,2.20,5.29,5.14,0.11,1.79,-0.74,0.56,0.45,0.78,0.67,1.16,1.16,0.74,2.33,0.62,1.59,1.75,0.54,12.00
38,0.21,3.00,6.87,9.33,0.09,1.85,-1.41,0.37,0.21,0.83,0.24,1.15,1.36,0.67,2.25,0.23,1.64,1.71,1.13,21.00
38,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
38,0.05,1.20,3.16,2.50,0.11,1.51,-0.12,0.80,0.72,0.77,0.20,0.97,1.12,0.72,2.00,0.90,1.34,1.60,0.22,5.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
38,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
38,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
39,0.86,8.20,11.10,60.06,0.06,2.49,-27.90,-9.52,-11.12,0.50,0.53,1.66,1.37,0.73,1.43,0.48,2.21,2.06,0.89,86.00
39,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
39,0.06,1.40,3.87,2.40,0.11,1.61,-0.24,0.75,0.66,0.83,0.33,0.99,1.13,0.68,2.50,0.77,1.43,1.67,0.37,6.00
39,0.07,1.40,3.68,3.63,0.10,1.49,-0.25,0.79,0.70,0.69,1.00,1.13,1.00,0.80,1.93,0.94,1.32,1.57,0.06,7.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
39,0.06,1.40,3.58,2.81,0.11,1.61,-0.24,0.75,0.66,0.73,0.67,1.04,1.04,0.75,2.13,0.81,1.43,1.66,0.23,6.00
39,0.15,2.00,4.58,10.75,0.07,1.46,-0.73,0.73,0.60,0.38,0.87,1.41,1.24,0.84,1.40,0.84,1.29,1.62,0.40,15.00
39,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.21,3.60,6.71,9.80,0.11,2.22,-1.64,0.14,-0.02,0.77,0.24,1.13,1.59,0.64,2.14,0.20,1.96,2.27,1.39,21.00
39,0.15,2.20,3.87,15.00,0.06,1.60,-0.83,0.63,0.50,0.48,0.60,1.36,1.45,0.76,1.00,0.54,1.42,1.67,0.91,15.00
39,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
39,0.08,1.40,3.27,6.00,0.08,1.40,-0.27,0.83,0.74,0.31,0.75,1.24,1.05,0.80,1.33,0.92,1.24,1.50,0.13,8.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.06,1.40,3.81,2.49,0.11,1.61,-0.24,0.75,0.66,0.78,1.00,1.05,1.00,0.81,2.41,1.00,1.43,1.45,0.00,6.00
39,0.15,1.80,4.33,12.00,0.06,1.31,-0.62,0.84,0.71,0.35,0.73,1.44,1.18,0.87,1.25,0.94,1.16,1.33,0.24,15.00
39,0.06,1.20,3.46,3.00,0.09,1.38,-0.13,0.86,0.77,0.63,1.00,1.14,1.00,0.79,2.00,0.92,1.22,1.33,0.08,6.00
39,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
39,0.07,1.40,3.68,3.63,0.10,1.49,-0.25,0.79,0.70,0.69,1.00,1.13,1.00,0.80,1.93,0.94,1.32,1.57,0.06,7.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.06,1.20,3.46,3.00,0.09,1.38,-0.13,0.86,0.77,0.67,1.00,1.10,1.00,0.80,2.00,0.80,1.22,1.33,0.20,6.00
39,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
39,0.95,8.60,10.09,88.67,0.04,2.49,-83.90,-29.85,-34.56,0.51,0.43,1.67,1.57,0.73,1.07,0.45,2.21,2.21,1.12,95.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
39,0.23,2.80,7.19,10.22,0.08,1.65,-1.40,0.49,0.32,0.70,0.65,1.39,1.18,0.82,2.25,0.89,1.46,1.57,0.28,23.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.67,5.60,8.27,65.63,0.04,1.93,-8.60,-1.68,-2.28,0.19,0.64,1.77,1.55,0.83,1.02,0.68,1.71,1.75,0.87,67.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.06,1.20,2.45,6.00,0.07,1.38,-0.13,0.86,0.77,0.53,0.67,1.14,1.11,0.73,1.00,0.84,1.22,1.50,0.27,6.00
39,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.69,7.00,12.15,32.26,0.08,2.38,-10.49,-3.02,-3.67,0.78,0.36,1.34,1.53,0.68,2.14,0.61,2.11,2.54,0.92,69.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.68,7.00,10.48,42.08,0.07,2.39,-10.09,-2.90,-3.53,0.76,0.09,1.31,1.57,0.55,1.62,0.17,2.12,2.55,1.40,68.00
39,0.05,1.20,3.16,2.50,0.11,1.51,-0.12,0.80,0.72,0.74,0.20,1.02,1.03,0.67,2.00,0.75,1.34,1.60,0.28,5.00
39,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
39,0.06,1.40,3.81,2.49,0.11,1.61,-0.24,0.75,0.66,0.78,1.00,1.05,1.00,0.81,2.41,1.00,1.43,1.45,0.00,6.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.28,3.40,6.11,21.00,0.06,1.81,-1.92,0.26,0.07,0.43,0.71,1.54,1.43,0.78,1.33,0.73,1.61,1.71,0.69,28.00
39,2.13,17.20,25.13,71.82,0.09,3.32,7.53,3.86,4.18,0.89,0.35,1.21,1.95,0.67,2.97,0.07,2.95,2.57,1.88,213.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.06,1.20,2.45,6.00,0.07,1.38,-0.13,0.86,0.77,0.12,1.00,1.17,1.00,0.79,1.00,0.88,1.22,1.50,0.12,6.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
39,0.54,5.40,10.75,25.23,0.08,2.07,-5.47,-0.97,-1.37,0.70,0.59,1.48,1.47,0.75,2.14,0.59,1.84,1.89,0.88,54.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.10,2.20,3.99,6.27,0.11,1.96,-0.68,0.52,0.41,0.53,0.60,1.19,1.17,0.70,1.59,0.16,1.74,1.87,1.01,10.00
39,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
39,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
39,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
39,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
39,0.30,3.40,6.45,21.63,0.06,1.75,-2.03,0.27,0.07,0.44,0.67,1.56,1.29,0.83,1.39,0.64,1.55,1.63,0.65,30.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
39,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
